38.07,27.96,22.86,14.17,37.01,52.6,27.44,74.93,44.62,45.17
38.57,28,23.16,13.96,37.54,53.57,27.05,75.65,44.86,45.82
40.01,28.12,23.32,14.1,37.43,53.37,27.17,75.53,45.03,46.25
42.67,28.07,23.25,13.98,38.14,53.2,27.6,75.68,45.97,46.21
42.21,28.04,23.01,13.81,38.39,52.77,27.53,76.3,45.42,45.59
42.57,28.44,23.4,13.95,38.7,53.2,27.59,77,45.62,45.35
42.96,28.36,23.42,14.22,38.31,53.54,27.67,76.56,46.05,45.32
43.27,28.42,23.13,14.13,38.46,53,27.47,78,45.6,45.38
43.293,28.26,23.41,14.23,38.79,53.83,27.77,79.35,45.73,45.66
41.38,27.93,23.3,14,38.25,53.11,27.01,78.96,44.77,45.38
41.83,27.93,23.26,13.8,38.16,53.27,27.14,79.09,44.67,45.16
40.94,28.14,23.46,13.8,38.43,53.66,27.6,79.7,45.04,46.22
39.93,27.87,23.17,13.89,38.31,53.43,27.94,79.3,44.38,45.75
39.43,27.68,22.6,13.92,38.83,53.76,27.96,79.7,44.58,45.83
40.84,28.19,22.8,13.86,39.38,54.82,27.89,78.53,45.5,45.81
40.86,28.24,22.55,14.05,39.2,54.35,28.03,78.8,45.46,45.25
40.47,29.11,23.08,14.19,39.25,55.18,28.14,79.88,47.22,45.45
41.01,29.16,23.54,14.15,39.64,55.65,28,79.78,47.05,46.69
40.96,29.41,23.88,14.16,39.53,55.27,27.94,79.69,47.43,46.52
41.36,29.77,24.34,14.18,39.71,55.39,27.84,80.07,47.98,47.1
41.15,29.47,24.75,13.86,39.29,54.64,27.93,79.61,47.09,47.13
40,29.14,24.85,13.95,39.02,54.2,27.94,79.09,47.39,47.33
40.15,29.25,24.9,13.95,40.07,55.04,27.68,79.07,47.81,47.76
40.22,29.26,24.84,13.82,39.85,54.96,27.55,78.03,48.04,47.44
39.98,29.37,25.01,13.69,39.79,54.96,28.86,77.58,47.65,46.67
39.1,28.75,24.85,13.12,39.31,54.77,29.08,77.37,47.79,46.02
38.55,28.7,24.91,13.25,39.81,55.07,28.99,78.1,49.47,46.89
39.27,28.77,25.08,13.39,40.18,56.51,29.2,79.9,50.3,47.75
38.33,28.44,24.89,12.93,39.74,56.4,29,80.27,50.31,48.46
38.35,28.36,24.74,12.9,39.48,56.08,28.8,79.65,50.26,48.17
39.47,28.06,25.3,13.06,39.73,55.99,28.52,80.79,50.76,48.1
34.6,27.84,24.62,12.97,39.17,55.24,28.52,79.11,50.14,47.71
33.97,28.04,24.59,12.7,38.67,54.24,28.38,79.92,49.66,47.83
33.83,28.92,24.87,12.85,39.67,54.79,28.87,80.78,50.51,48.46
34.23,29.47,24.97,13.14,40.79,56.17,29.19,81.5,51.79,49.45
34.45,29.54,25.12,13.16,41.16,56.56,29.03,81.11,52.85,50
34.13,29.5,25.22,13.03,41.08,56.28,29.15,81.31,52.88,50.02
35.1,29.34,25.23,13.23,41.08,57.45,29.58,81.6,53.3,50.47
36.24,29.29,25.46,13.24,41.14,58.29,29.19,82.24,52.98,50.5
35.92,29.05,25.64,13.25,41.21,58.34,29.31,83.07,53.48,50.37
36.91,29.61,26.32,13.78,41.94,59.33,29.63,85.37,54.65,51.33
36.56,29.66,26.43,13.81,42.29,59.44,30.06,86.12,54.51,51.83
37.32,29.6,26.04,13.77,42.45,59.44,30.2,84.62,54.4,51.56
37.4,29.6,26.27,14.08,42.06,59.42,30.18,84.81,54.82,51.09
38.09,29.3,26.66,13.91,42.01,59.33,30.02,84.3,55.29,50.88
38.83,29.61,26.59,14.25,42.77,59.89,30.28,84.99,55.442,50.77
40.46,29.83,26.8,14.23,43.22,60.25,30.5,86.4,55.3,52.02
40.89,29.97,26.73,14.35,43.79,59.25,30.42,86.43,55.16,52.43
40.07,29.72,26.53,14.21,43,58.08,30.11,85.48,54.64,51.46
39.9,29.72,26.56,14.31,42.28,57.67,30.4,85.99,55.59,51.02
40.37,30.52,26.37,14.34,42.81,57.6,29.95,85,55.78,51.6
38.55,30.35,26.66,14.15,42.7,56.77,29.3,82.5,55.21,51.29
38.05,30.72,27.19,14.09,43.23,57.43,29.38,83.74,56.49,51.2
38.31,30.79,27.32,14.09,43.53,57.23,30.1,84.84,56.41,51.7
38.75,30.58,27.34,14.08,43.43,57.44,30.4,85.43,56.77,51.97
39.09,30.55,27.12,14.25,43.37,57.22,30.57,85.09,56.6,52.21
38.94,30.23,27.06,14.23,43.03,56.42,30.75,85.74,56.41,51.9
39.68,30.04,26.88,14.18,41.75,55.33,30.74,84.66,56.26,51.22
39.98,30.26,27.68,14.14,42.28,56.42,31.21,86.55,57.55,51.93
40.17,29.88,27.62,14.23,42.15,57.41,31.42,86.7,58.65,52.4
40.09,29.58,27.37,14.31,41.79,57.47,31.28,86.72,58.582,51.7
39.49,29.4,27.32,14.27,42,57.24,31.08,86.66,58.74,51.11
38.2,29.5,27.1,14.23,41.77,57.35,31.22,85.82,57.27,50.88
38.72,29.9,27.2,14.21,42.56,58.06,31.5,86.7,58.21,51.66
39.82,30.62,27.62,14.24,42.89,58.51,31.78,87.52,58.65,51.92
39.05,30.75,27.63,14.22,42.64,58.58,31.65,87,58.06,51.7
39.83,30.7,27.73,14.23,42.76,58.4,31.98,87.05,58.69,51.51
40.44,30.97,27.66,14.32,42.65,57.9,31.91,86.53,58.72,51.93
41,31.15,27.6,14.29,42.49,57.92,32.44,85.85,58.68,51.8
40.05,31.12,27.55,14.22,42.59,57.54,32.66,85.9,58.04,51.19
40.01,30.65,27.37,14.34,42.01,56.78,32.54,91.7,58.18,50.53
38.95,31.13,27.42,14.66,41.73,56.46,32.39,91.5,58.75,50.54
39.39,31.38,27.48,14.71,42.11,57.23,32.59,91.41,58.96,50.6
39.52,31.66,27.63,14.83,42.52,57.49,32.52,91.08,61.14,50.66
38.93,31.55,27.59,14.8,42.52,57.3,32.33,91.63,60.62,50.5
42.25,32.39,27.75,14.74,42.23,56.73,32.15,90.85,61.4,51.31
44.63,33,27.99,14.88,42.84,57.5,32.46,91.49,63.09,51.86
44.82,32.83,27.95,14.74,42.8,57.78,32.53,90.57,63.87,51.7
44.97,33.06,27.88,14.8,42.92,57.51,32.38,90.98,62.64,52.1
44.29,33.28,27.8,14.64,42.74,57.59,32.06,90.69,62.36,51.93
44.52,32.87,27.85,14.71,43.1,57.96,31.82,90.69,61.14,51.8
42.14,32.03,27.55,14.66,42.55,56.75,32.08,89.4,61.1,51.24
41.77,32.33,27.4,14.43,42.16,56.27,31.83,88.33,61.6,51.28
41.05,32.28,27.44,14.45,41.53,56.45,32.08,88.22,59.74,48.5
42.32,32.57,27.17,14.65,41.42,56.66,31.87,87.7,59.67,49.02
41.84,33.23,27.28,14.55,41.8,57.84,31.67,88.57,57.83,49.68
41.64,33.22,27.21,14.43,41.71,57.58,31.1,88.15,57.39,49.21
42.3,33.2,27.72,14.32,42.2,57.38,31.34,88.59,57.02,49.74
42.6,33.16,27.75,14.08,41.73,56.44,30.89,88.02,55.37,49.25
44.55,33.57,28.3,14.06,41.9,56.87,31.31,88.95,56.21,49.75
44.58,33.56,28.74,14.08,42.16,57.44,31.6,88.7,57.95,50.2
43.96,33.02,28.5,13.93,41.8,57.13,31.62,88.55,57.75,49.94
42.36,32.74,28.52,13.46,41.15,56.25,31.45,86.8,56.61,49.95
41.16,32.95,28.15,13.11,40.9,55.91,31.25,86.3,55.68,49.1
40.38,33,27.95,13.07,40.39,55.09,31.74,86.31,53.91,48.66
40.94,33.15,28.8,13.23,40.57,55.65,31.94,85.89,54,49.09
41.34,33.12,28.58,13.35,40.73,56.04,31.99,85.15,55.34,50.5
42.31,32.69,28.3,13.19,40.66,55.91,32.12,86.45,53.03,50.16
42.22,32.26,28.23,13.14,40.41,56.18,32,86.49,53.7,49.49
43.22,32.19,28.63,13.17,41.26,56.99,32.39,86.63,54,50.77
42.48,31.6,28.8,13.08,41.14,57.08,31.98,87.07,54.35,50.7
41.88,31.96,28.83,13.27,41.3,57.3,31.77,86.7,54,51.31
35.75,32.11,28.8,13.11,41.57,57.27,32.06,86.6,49.57,51.74
35.72,32.13,29.31,13.22,42.42,58.65,32.57,87.04,50.66,51.52
35.69,31.8,29.88,13.42,42.52,58.95,32.78,86.2,51,51.37
36.3,31.66,29.84,13.16,42.05,58.71,32.42,83.95,51.57,50.64
35.89,31.42,29.35,13.12,41.86,57.87,31.97,83.26,50.55,49.7
35.78,31.69,29.35,13.1,42.37,59.05,32.1,83.96,50.18,49.06
35.78,31.53,29.34,13.06,42.81,59.6,32.25,84.65,50.18,49.23
36.03,31.31,29.39,13.1,42.62,59.1,32.61,85.21,49.85,49.7
36.14,32.36,29.58,13.16,42.73,59.2,33.16,85.29,50.51,49.82
35.66,32.94,29.33,13.25,42.37,59.51,32.6,85.43,50.39,49.07
35.69,32.64,29.35,13,41.81,59.13,32.29,85.2,49.8,50.16
35.31,32.77,29.06,12.96,42.02,58.75,32.33,85.51,49.93,50.62
34.72,32.35,28.43,12.76,40.28,57.53,31.95,83.9,49.63,49.99
34.14,32.83,28.65,12.81,39.75,57.9,32.44,84.9,49.9,51
34.69,32.89,28.15,12.8,39.62,59.17,32.65,86.5,51.15,51.14
34.99,32.62,27.89,13,40.58,59,32.98,87.25,51.17,51.37
35.18,32.46,27.94,12.65,40.02,58.78,33.08,86.95,51.81,50.82
35.39,32.88,27.94,12.67,40.05,58.35,33.33,87.8,52.58,51.32
35.5,32.87,28.69,12.47,39.98,58.03,33.28,87.31,52.81,51.87
35.65,32.52,28.57,12.5,39.72,58.1,33.41,87.25,53.59,52.5
35.85,32.79,28.88,12.4,40.09,58.2,33.96,87.6,54.44,52.39
36.32,33.43,28.96,12.52,39.88,57.95,34.21,87.18,55.15,52.37
35.83,33.65,28.53,12.45,39.97,57.75,33.48,86.5,54.56,52.25
35.399,33.67,27.98,12.34,39.49,57.2,32.53,86.27,54.56,52.02
34.91,33.63,28,12.37,39.89,57.65,32.75,86.69,54.3,52.29
34.75,33.27,27.59,12.39,39.42,57.65,32.59,86.6,53.5,51.75
34.6,33.99,28.02,12.39,39.47,57.48,32.96,85.76,53.7,52.15
34.18,33.91,28.6,12.23,39.76,57.57,32.43,87.15,53.34,51.95
33.87,33.61,28.65,11.91,38.88,57.37,32.32,86.44,52.06,51.43
33.97,33.49,28.37,11.67,38.91,57.18,31.8,86.83,52.14,51.43
34.16,33.83,28.09,11.39,38.88,57.01,31.9,85.4,52.52,50.76
33.67,33.98,28.18,11.51,37.99,56.56,31.68,83.9,52.17,50.28
33.15,33.72,27.78,11.17,37.82,56.25,31.45,82.54,51.66,50.44
33.18,33.55,27.78,10.99,37.7,56.53,31.45,81.44,51.44,50.09
32.88,33.14,27.75,11.29,38.03,56.81,31.58,83.62,51.85,50.09
33.39,33.87,28.17,11.22,38.59,57.72,31.53,83.22,52.18,50.47
33.43,34.3,27.9,11.27,37.69,56.86,31.02,81.67,52.57,50.25
34.32,34.3,28.35,11.44,38.15,56.89,31.65,82.35,52.81,50.8
34.27,33.78,28.73,11.33,38.24,57.09,31.14,83.31,51.66,50.02
34.01,33.39,28.58,11.18,37.6,56.19,31,83,51.259,49.4
35,33.24,28.43,11.09,37.91,56.47,30.99,82.1,51.41,49.75
35.28,33.27,28.54,11.1,38.23,56.83,31.21,83.09,51.74,50.42
34.82,33,28.41,11.11,37.79,56.51,31.49,82.69,52.13,49.97
34.9,33.28,28.7,11.3,37.4,56.34,31.47,82.56,50.5,50.74
34.6,33.07,28.4,11.03,37.48,54.81,31.14,82.31,48.62,50.05
34.6,33.12,28.13,10.44,37.74,54.47,30.8,82.24,47.51,49.75
34.63,33.53,28.14,10.06,38.55,55.31,30.9,82.36,47.95,50.4
34.3,33.47,27.7,10.05,37.9,53.81,31.22,79.75,47.11,49.73
33.97,33.05,27.63,9.75,37.15,52.84,30.76,78.01,46.87,48.99
33.02,32.45,27.37,9.5,36.11,51.64,30.3,75.86,47.34,48
33,32.13,26.94,9.34,36.73,53.06,30.1,75.93,47,48.62
32.78,31.86,27.15,9.28,36.46,52.6,30.18,77.43,46.22,47.89
33.25,31.49,26.62,9.34,35.6,51.5,29.94,76.44,45.67,46.85
33.67,32.25,27.59,9.82,36.61,52.38,29.78,78.6,46.33,47.85
33.04,31.81,27.3,9.89,36.02,51.88,30.06,77.82,45.56,46.63
33.53,32.39,27.2,9.79,36.2,52.03,30.28,78.33,47.45,47.02
32.71,31.61,26.8,9.57,36.2,52.1,30,77.61,46.61,46.57
31.72,31.92,26.84,9.44,36.03,52.28,30.16,78.07,46.41,46.9
32.52,31.88,25.9,9.14,35.09,51.74,29.61,76.93,48.56,46.85
32.36,32.1,26.4,9.11,35.37,52.11,29.31,76.81,49.52,46.41
33.1,32.15,26.33,9.22,36.26,52.69,29.57,77.12,49.81,47.2
33.21,32.17,26.25,9.47,36.75,52.31,29.8,77.75,50.01,46.95
33.96,32.61,26.79,10.16,37.1,53.39,30.13,77.65,50.61,46.28
33.96,32.25,26.71,9.7,36.85,53.39,29.94,77.74,52.24,47.28
34.52,32.13,26.89,9.76,37.16,53.54,29.38,77.78,52.42,46.87
34.64,32.32,27.06,9.95,37.25,54.18,30.12,78.73,52.23,47.61
34.23,32.09,26.95,9.78,36.46,53.75,30.1,77.6,51.9,47.51
33.82,31.97,26.67,9.64,36.52,53.78,29.85,77.84,52.95,48.2
33.85,31.89,26.75,9.35,36.23,52.83,29.78,76.84,53.15,48.8
33.9,31.88,27,9.3,36.29,52.86,29.65,76.45,54,48.49
34.54,31.71,27.07,9.41,37.37,55.8,29.88,77.01,53.79,49.5
34.73,31.71,27.28,9.31,38.86,55.86,29.97,78.77,54.05,50.34
35.33,31.44,27.5,9.92,39.8,57.42,30.58,81.92,55.05,52.02
35.59,32,27.94,10.01,40.14,57.89,30.97,83.19,55.08,52.67
35.5,31.89,27.83,10,39.63,57.44,30.94,82.09,54.99,51.89
35.68,32.08,27.55,10.17,39.96,57.38,31.32,82.48,54.92,52.14
35.54,32.25,27.66,9.98,39.85,57.38,30.87,82.72,54.78,52.85
35.25,32.21,27.65,9.96,39.37,56.92,30.89,81.61,55,52.91
35.45,32.04,27.8,10.03,39.92,57.89,31.48,81.94,55.19,53.33
35.5,32.03,27.88,10.07,39.97,57.15,31.26,82.43,55.63,53.5
35.51,32.2,27.44,9.98,39.35,57.21,30.94,82.2,54.79,53.7
36.5,31.57,27.44,9.92,39.94,57.72,31.02,83.14,54.95,53.83
36.41,31.92,27.44,10.27,40.34,57.75,31.12,83.82,56.25,54.65
35.59,31.77,27.32,9.9,39.72,56.96,30.51,83.75,55.46,53.92
35.77,31.83,27.08,9.96,39.95,57.93,30.41,84.33,55.79,53.94
35.35,31.74,27.29,10.06,40,59,29.57,84.8,55.51,54.21
34.83,31.64,27.41,10.09,39.67,59.07,29.23,84.92,55.11,53.9
35.2,31.85,27.55,10.02,39.6,58.82,28.98,85.65,55.3,53.93
34.95,31.73,27.52,10.33,39.5,58.3,29.53,85.96,54.77,53.55
34.87,31.67,27.76,10.52,39.76,58,29.11,87.14,55.31,53.33
35.04,31.82,27.64,10.82,40.03,58.72,29.3,86.55,55.24,54.55
35.24,31.72,27.04,11.16,40.03,59.16,28.95,87.64,55.305,55
35.58,31.51,26.78,11.37,40.2,59.06,29.13,88.15,55.01,54.56
35.31,31.57,26.7,11.28,40.2,59.42,29,88.38,54.55,54.42
35.69,32.06,26.59,11.11,39.95,59.45,29.06,88.38,54.43,54.9
35.38,32.24,26.73,11.17,39.68,58.7,29.04,88.85,53.87,54.75
35.22,31.95,26.69,10.68,39.7,58.62,29.02,89.39,53.97,55.93
35.43,31.34,26.27,10.4,39.14,57.55,28.57,90.1,53.2,55.03
35.02,31,26.04,10.21,38.24,56.75,28.28,89.35,52.44,54.07
34.5,31.15,25.63,10.12,38.47,56.94,28.16,85.77,51.96,54.72
33.71,31.2,25.86,10.4,39.31,58,28.24,88,53.06,55.67
33.35,30.77,25.43,10.41,38.8,57.83,27.91,87.32,52.17,54.9
33.09,30.67,25.18,10.24,38.9,58.22,27.75,86.6,51.66,54.41
32.91,30.45,25.09,10.31,39.49,57.6,27.94,86.01,51.05,54.56
34.08,30.46,25.04,10.4,40.08,58.22,27.97,86.71,51.98,56.04
34.06,30.08,24.79,10.35,39.27,57.85,27.7,85.58,50.58,55.56
33.96,30.09,24.45,10.27,39.36,58.26,28,85.3,50.19,56.42
34.74,30.67,25,10.42,40.08,59.52,28.65,86.24,51.78,56.93
35.59,30.83,25.18,10.71,40.3,60.73,28.97,87.09,52.03,57.21
36.31,30.86,25.41,10.78,41.3,62.41,29.16,87.03,51.96,58.26
36.51,30.75,25.71,10.69,40.98,62.2,29.59,87.08,51.71,57.87
37.19,30.61,26.33,10.89,41.04,62.9,29.6,87.59,52.46,58.39
37.15,30.43,26.38,11,41.61,63.65,30.99,88.5,52.7,58.7
37.19,30.35,26.05,10.93,42.45,64.56,30.9,87.91,52.35,59
38.17,30.16,25.76,10.84,43.2,65.98,30.85,87.88,51.61,59.56
38.17,30.16,25.83,10.93,43.95,66.04,30.9,88.44,52.03,59.98
37.95,30.08,25.56,10.64,43.35,65.25,30.78,86.77,51.62,58.23
37.95,30.44,25.83,10.72,43.47,65.73,30.94,86.63,51.32,59.1
37.95,30.51,25.64,10.61,43.06,65.57,30.62,85.23,50.45,58.72
37.74,30.85,25.88,10.86,43.69,66.3,30.36,84.4,50.39,59.03
43.65,31.03,25.83,10.88,43.35,66.07,30.08,84,50.35,59.35
45.68,31.28,25.95,10.9,43.87,67,30.28,84.5,52.68,59.64
45.15,30.73,25.64,10.74,43.51,66.22,31.17,83.8,52.55,58.75
44.93,30.61,25.61,10.85,42.86,66.11,31.18,82.86,52.19,57.8
46.51,31,25.56,10.88,42.41,66.08,31.48,85.83,52.11,57.64
46.11,30.99,25.77,10.75,42.23,65.39,31.62,86.92,51.9,57.67
45.46,31.33,25.62,10.64,41.28,63.39,31.2,85.2,50.98,56.09
45.27,31.35,25.48,10.36,40.95,63.07,31.3,85.03,50.54,55.47
45.66,31.53,25.41,10.37,40.59,62.64,32.14,84.31,50.99,55.05
45.93,31.8,26.14,10.44,41.36,64.55,32.44,83.7,51.77,55.42
44.76,31.93,25.47,10.4,41.66,65.32,32.7,82.7,51.37,55.54
45.21,31.96,25.88,10.36,41.5,64.95,34.69,81.96,52.38,55.65
44.2,31.99,25.76,10.14,41.28,65.19,33.25,81.58,52.03,56.58
45.04,32.1,26.17,10.15,41.61,65.89,33.6,82.17,52.24,57.15
44.27,31.52,26.26,10.06,40.67,64.69,33.17,80.8,51.09,55.71
44.12,31.59,26.29,9.93,40.62,65.42,33.87,79.96,51.33,56
43.73,31.45,26.08,9.76,40.7,65.68,33.39,80.74,51.15,56.15
43.72,31.37,25.97,9.76,40.37,64.69,33.38,80.34,51.1,55.34
43.77,31.5,25.73,9.76,40.53,63.91,33.29,79.27,50.64,56.14
43.42,31.29,25.8,9.8,40.64,63.81,33.04,79.06,50.24,56.1
42.37,31.04,25.4,9.92,39.9,62.87,32.98,79.7,49.42,55.75
42.31,31.07,25.2,9.82,40.18,64.19,33.3,79.87,49.43,56.01
42.37,30.94,25.33,9.77,39.81,63.18,33.48,79.72,49.42,55.68
42.79,30.9,25.35,9.77,40.54,64.6,33.17,79.44,49.21,55.72
42.49,30.78,25.29,9.75,39.75,62.89,32.4,78.3,48.57,54.14
42.7,30.74,25.19,9.97,40.32,64.31,32.45,78.91,49.03,53.75
41.84,30.36,24.69,9.73,40.61,64.64,31.55,78.25,48.69,52.78
41.51,30.35,24.76,9.86,40.33,64.25,31.9,77.02,48.3,53.16
43.62,30.69,25.17,9.96,41.71,66.46,32.66,77.93,48.54,53.96
43.73,30.5,25.22,10.13,41.93,67.3,33.7,77.07,48.27,54.14
42.96,30.18,24.95,9.92,41.18,67,33.37,78.51,48.21,54.05
42.95,30.27,25.04,9.9,41.22,68.09,34.14,78.52,48.39,54.4
44.5,29.99,25.12,9.92,41.33,68.81,33.8,80,48.46,55.42
43.93,29.88,24.81,9.82,40.6,67.47,33.12,79.28,47.96,54.19
43.1,29.8,24.11,9.96,40.34,65.99,32.36,78.49,47.16,52.75
42.71,29.75,24,9.86,40.34,66.08,33.45,78.94,47.29,52.77
42.8,30.25,24.11,9.93,39.9,65.4,34.24,78.46,46.98,53.3
42.75,29.78,23.9,9.71,39.53,64.33,33.5,83.45,46.52,52.23
41.87,29.31,23.75,9.76,38.71,63.13,32.62,80,46.16,50.84
41.25,29.05,23.33,9.66,38.35,62.43,31.42,79.4,46.67,50.85
42.08,28.83,23.23,9.72,38.75,65.3,33.09,80.95,48.31,52.6
42.19,28.99,23.22,9.79,38.53,65.39,32.64,81.27,48.54,52.59
43.34,29.07,23.26,9.96,38.41,65.27,33.26,81.35,48.64,52.68
43.16,29.01,23.36,9.85,38.39,64.5,33.01,81.6,48.55,52.73
43.37,29.03,23.37,9.95,37.85,63.22,33.1,81.3,47.98,51.36
44.79,29.29,23.96,9.86,38.06,64.15,33.48,81.1,49.13,51.5
45.3,29.38,24.13,9.86,38.14,64.4,33.49,81.68,50.1,51.93
46.01,28.94,24.01,9.89,38.12,64.1,33.87,82.3,50.4,51.82
44.93,28.66,24.56,9.78,38.24,63.58,32.88,82.65,50.54,52.1
44.49,28.19,24.23,9.42,37.68,62.7,32.85,81.49,49.81,51.24
44.01,28.44,24.09,9.32,37.92,62.54,32.73,82.1,51.67,52.02
43.72,28.3,24.1,9.23,37.8,62.83,32.22,82.77,51.04,52.77
43.76,28.4,23.88,8.93,38.02,61.9,32.34,82.58,51.32,52.22
43.4,28.32,23.77,8.71,38.23,61.08,32.34,82.98,51.14,51.99
42.55,27.92,23.34,8.69,38.12,61.4,31.67,81.92,50.72,51.45
42.62,27.2,23.43,8.99,37.95,60.71,32.05,80.76,52.9,52.35
43.79,27.3,23.39,8.61,38.41,61.21,32.32,81.7,52.88,53.49
45.02,27.15,23.49,8.66,38.46,61.31,32.7,82.17,53.09,53.26
44.65,26.79,23.39,8.47,38.16,59.85,32.47,81.45,52.6,53.22
45.86,27.69,23.44,8.47,39.26,61.89,33.69,82.45,54.74,56
45.01,27.46,22.96,8.42,39.57,61.64,32.4,83.2,54.19,55.76
45.95,27.07,22.98,8.25,39.65,61.22,32.48,83.48,55.01,54.64
46.93,27.7,23.3,8.6,40.66,61.97,33.12,84.1,27.89,55.22
46.17,27.84,23.52,8.63,40.12,60.9,33,83.52,27.89,54.05
39.75,27.63,23.58,8.52,40.26,59.91,32.31,83.83,27.67,53.86
39.06,27,23.42,8.14,39.39,58.27,31.55,82.4,26.87,52.5
38.95,27.57,23.82,8.02,40.52,59.82,32.29,82.8,27.81,54.51
39.86,27.81,24.37,8.32,41.04,60.77,31.6,84.05,28.28,55.69
40.37,28.1,24.66,8.22,40.98,60.05,31.77,84.01,28.15,55.3
40.75,28.8,24.82,8.27,41.26,60.35,32.26,85.55,28.83,56.97
41.56,27.36,24.9,8.38,40.79,61.07,33.23,87.1,29.43,56.8
41.09,27.14,24.81,8.29,41.36,60.95,33.43,87.8,30.36,57.41
41.39,26.46,25.16,8.34,41.5,61.95,33.7,88,30.41,57.79
41.95,26.36,25.16,8.26,40.57,60.5,34,86.82,29.5,56.89
41.4,26.61,25.42,8.03,40.81,60.33,33.33,86.61,29.5,56.56
42.18,27.35,25.71,7.82,41.74,61,33.23,87.32,29.97,58.85
42.68,26.93,25.86,7.97,41.91,61.97,33.8,86.92,30.15,58.45
42.53,26.59,26.01,7.93,42.57,64.89,33.93,86.51,30.31,58.43
44.45,26.47,26.06,7.84,42.4,64.11,33.31,85.59,30.28,54.3
45.3,26.1,25.85,7.65,42.23,64.94,32.8,85.97,30.42,54.51
46.74,26.36,25.99,7.8,42.51,65.6,33.19,86.88,31.22,55.4
47.98,26.92,25.2,8.4,42.44,65.95,33.09,87.7,30.98,55.22
47.99,27.13,25.05,8.32,42.28,66.38,33.07,86.44,31.9,54.92
48.85,27.1,24.94,8.34,42.38,67.04,32.99,87,31.55,55.07
48.24,27.22,24.96,8.43,42.5,66.62,33.71,87.68,31.75,55.1
48.06,27.39,25.05,8.32,42.42,66.75,33.46,88.21,31.7,55.23
48.35,27.08,25.02,8.36,41.65,66.5,33.95,86.45,31.13,54.72
48.55,26.75,25.08,8.53,42,67.75,33.93,85.9,30.84,54
48.46,26.4,24.93,8.13,41.78,67.48,33.85,85.3,30.45,53.51
49,26.94,24.96,8.1,41.54,67.78,35.33,85.57,31.14,53.8
49.06,27.16,24.88,8.15,41.67,67.83,34.91,87.6,31.93,53.86
48.83,27.05,25.01,8.06,41.39,66.99,34.57,87.33,31.96,52.61
49.26,27.14,25.52,8.11,41.41,67.36,35.16,87.13,31.8,53.2
48.83,27.1,25.67,8.2,41.52,67.83,35.26,86.7,31.34,53.09
48.35,26.92,25.05,8.17,41.22,67.98,34.82,85.9,30.85,52.7
48.74,26.82,25.19,8.18,41.02,68,34.84,85.9,31.11,53.8
49.07,26.59,25.15,8.19,41.32,68.45,34.47,87.41,30.89,54.12
49.5,26.62,25.13,8.13,42.27,68.81,35.27,87.92,31.5,54.56
49.41,26.61,25,8.16,42.48,69.24,35.5,91.44,31.66,54.5
49.48,26.89,24.74,8.17,42.58,69.39,34.98,89.75,31.62,54.55
49.21,26.83,24.7,8.3,42.5,69.41,34.75,88.5,31.19,53.67
48.37,26.63,24.54,8.23,41.82,68.54,34.1,87.26,30.65,52.8
48.14,26.56,24.27,8.05,41.45,68.57,34.15,88.48,30.16,54.03
48.97,26.29,24.1,8.02,41.55,69.22,34.44,85.75,30.53,54.5
49.22,26.46,24.19,7.95,41.43,67.93,34.58,86.24,30.78,54.95
49.22,26.54,24.27,7.9,41.59,67.46,34.55,87,30.56,55.51
48.56,26.24,24.14,7.89,41.02,66.99,34.1,87.09,30.55,55.58
48.06,26.17,24.13,7.84,41.09,67.01,34.19,87.6,30.56,55.55
47.99,26.1,24.17,7.81,40.74,67.15,34.14,87.4,30.51,55.24
47.15,25.92,23.97,7.72,40.48,66.66,33.72,86.79,30.01,54.97
47.58,26.2299,24.4,7.83,41.24,67.07,33.52,85.95,30.87,54.72
47.25,26.38,23.99,8.01,40.48,66.24,33.82,85.55,31.67,54.65
47.65,26.42,24.41,8.35,40.08,65.47,33.86,86.07,31.61,54.49
47.87,27.28,24.74,8.52,40.38,64.7,34.06,85.8,31.62,54.33
47.08,27.45,25,8.62,40.82,65.08,34.71,87,31.3,54.4
45.651,27.41,25.32,8.77,41.8,65.94,34.74,87.18,31.02,54.34
44.93,27.5,25.56,8.93,42.95,66.85,35.34,87.3,31.12,54.34
44.36,27.83,25.64,8.56,42.55,66.34,34.79,86.31,30.96,53.93
44.4,27.95,25.7,8.55,41.91,66.24,34.47,86.2,31.29,54.38
44,28.1,25.38,8.31,41.57,65.33,34.59,85.2,31.14,54.1
44.32,28.19,25.22,8.221,41.6934,65.16,34.66,85.271,31.13,53.94
44.45,28.19,26.24,8.22,41.28,64.71,35.2,84.7,31.35,54.42
43.92,27.76,25.72,7.9,40.17,63.13,35.86,84.2,30.309,53.58
43.73,27.49,25.52,8.32,39.69,63.26,35.71,83.45,30.24,52.75
44.02,27.51,25.99,8.4,40.45,64.17,35.85,84.02,30.71,54.25
43.6,27.29,25.44,8.62,39.98,63.79,35.16,84.26,30.36,54.8
44.68,27.95,25.08,8.67,40.4,65.19,34.94,83.98,31.49,53.9
45.22,28.25,25.08,8.65,40,65.11,35.05,83.15,31.95,54.17
44.96,27.81,25.46,8.68,40,63.98,35.02,81.8,31.87,54.37
44.82,27.82,25.31,8.58,40.55,63.55,35.01,80.95,31.7,54.75
43.98,27.99,25.27,8.66,40.23,63.33,35.67,83.13,31.36,54.74
